,userID,musicbrainzID,plays
276,5,263,268
277,5,264,247
278,5,265,234
279,5,266,233
280,5,267,217
281,5,268,217
282,5,269,215
284,5,271,208
285,5,272,205
286,5,273,203
287,5,74,199
288,5,41,198
289,5,274,197
290,5,275,192
291,5,94,192
292,5,276,186
293,5,277,184
294,5,278,181
399,8,375,12
400,8,353,11
403,8,349,10
405,8,379,8
406,8,358,7
408,8,381,7
409,8,382,6
410,8,383,6
411,8,384,6
412,8,385,5
414,8,387,5
415,8,388,5
417,8,390,5
418,8,391,5
419,8,392,5
422,8,395,4
424,8,397,4
425,8,398,4
427,8,400,4
428,8,361,4
429,8,401,4
430,8,402,4
432,8,368,4
434,8,405,4
435,8,406,4
436,8,407,4
437,8,408,3
440,8,411,3
441,8,158,3
442,8,412,3
443,8,357,3
444,8,413,3
445,8,414,3
446,8,415,3
447,8,416,3
448,9,355,3366
449,9,417,1255
450,9,418,1060
451,9,419,699
452,9,420,419
453,9,421,397
454,9,422,391
455,9,423,391
456,9,424,374
457,9,425,305
458,9,426,263
459,9,427,256
460,9,428,242
461,9,351,212
462,9,429,185
463,9,430,170
464,9,265,139
465,9,431,120
466,9,432,116
467,9,433,104
468,9,434,88
469,9,435,85
470,9,436,81
472,9,438,73
473,9,439,73
474,9,440,73
475,9,441,71
476,9,442,68
479,9,445,63
480,9,446,60
481,9,447,59
482,9,448,57
484,9,450,52
485,9,451,51
486,9,452,51
487,9,453,49
489,9,455,47
491,9,457,45
492,9,458,41
493,9,459,40
494,9,460,39
495,9,461,38
497,9,463,37
498,9,464,31
499,9,158,31
500,9,465,31
501,9,466,29
502,9,467,28
503,9,468,28
504,9,469,24
505,9,470,24
506,10,471,2373
507,10,472,1724
508,10,473,798
509,10,474,753
510,10,475,750
511,10,476,737
512,10,62,639
513,10,470,626
514,10,261,611
515,10,477,606
516,10,478,543
517,10,96,531
518,10,479,487
519,10,480,463
521,10,482,381
522,10,483,377
523,10,484,370
524,10,485,353
525,10,55,352
526,10,486,346
527,10,487,300
528,10,465,300
529,10,488,266
530,10,217,252
531,10,489,247
532,10,490,239
533,10,97,237
534,10,455,229
535,10,491,226
536,10,492,225
537,10,28,210
539,10,494,199
540,10,69,198
541,10,70,195
542,10,495,193
543,10,496,186
544,10,497,184
545,10,498,173
546,10,499,171
547,10,246,170
548,10,500,168
549,10,501,167
550,10,276,167
551,10,446,165
552,10,502,153
553,10,503,148
554,10,504,148
555,10,505,145
556,10,259,144
557,10,354,141
558,10,506,140
612,12,552,124
613,12,553,114
614,12,554,100
615,12,555,92
616,12,556,89
617,12,557,81
618,12,558,76
619,12,559,69
620,12,560,63
621,12,561,60
622,12,562,56
623,12,563,52
624,12,564,52
625,12,250,51
626,12,565,50
627,12,566,48
628,12,567,47
629,12,568,46
630,12,569,46
631,12,570,45
632,12,571,44
633,12,572,40
634,12,268,40
635,12,573,36
637,12,575,36
638,12,576,35
639,12,577,35
640,12,578,32
641,12,579,32
642,12,580,31
643,12,581,31
644,12,582,31
645,12,583,28
646,12,584,28
647,12,585,28
650,12,588,27
651,12,450,27
652,12,589,27
653,12,590,26
654,12,158,25
655,12,591,24
656,12,592,24
657,12,593,23
658,12,594,23
659,12,595,22
660,13,596,690
661,13,597,534
662,13,598,301
663,13,599,248
664,13,600,240
665,13,601,200
666,13,545,194
667,13,602,183
668,13,603,172
669,13,604,149
670,13,605,144
671,13,546,134
672,13,606,131
673,13,607,130
674,13,608,127
675,13,609,121
676,13,610,104
677,13,412,102
678,13,611,95
679,13,446,88
680,13,612,81
681,13,613,78
682,13,614,76
683,13,615,74
684,13,616,70
685,13,617,70
686,13,618,67
687,13,619,64
688,13,620,63
689,13,621,59
690,13,622,59
691,13,623,59
692,13,261,57
693,13,158,55
694,13,624,55
695,13,625,55
696,13,626,54
697,13,627,54
700,13,630,45
701,13,631,44
703,13,633,42
797,16,710,794
798,16,62,557
799,16,711,550
801,16,713,433
802,16,714,412
804,16,363,408
806,16,717,364
807,16,718,332
808,16,506,310
809,16,293,276
810,16,719,271
811,16,720,260
813,16,560,232
814,16,242,210
815,16,267,207
816,16,722,197
817,16,359,183
818,16,282,163
819,16,723,163
820,16,283,161
821,16,724,138
822,16,276,135
823,16,725,134
824,16,726,131
825,16,727,129
826,16,728,124
827,16,729,120
828,16,528,111
829,16,368,108
830,16,500,106
831,16,261,105
832,16,280,103
833,16,416,102
834,16,557,100
835,16,730,94
836,16,731,91
837,16,732,90
838,16,158,89
840,16,75,88
841,17,734,784
842,17,160,606
843,17,735,599
844,17,280,417
845,17,173,411
846,17,731,391
847,17,736,354
848,17,267,308
849,17,737,297
850,17,738,219
851,17,739,206
852,17,281,184
853,17,740,175
854,17,741,168
855,17,742,164
856,17,743,150
857,17,184,139
858,17,744,121
859,17,487,118
860,17,745,111
861,17,746,100
862,17,161,75
863,17,33,74
864,17,747,74
865,17,748,72
866,17,749,67
867,17,750,65
868,17,751,64
870,17,732,60
871,17,753,48
872,17,754,40
873,17,755,35
874,17,756,30
875,17,757,29
876,17,758,28
877,17,759,26
878,17,278,24
879,17,729,22
880,17,183,20
881,17,760,17
882,17,761,16
883,17,762,15
884,17,763,15
885,17,276,12
886,17,764,12
887,17,765,10
888,17,727,9
889,17,766,9
890,17,146,8
891,18,767,11092
892,18,768,1671
893,18,769,1603
894,18,770,1588
895,18,115,1039
896,18,110,816
897,18,771,604
898,18,638,564
899,18,772,487
900,18,773,461
901,18,774,449
902,18,660,423
903,18,775,349
904,18,776,281
905,18,41,279
906,18,777,272
907,18,283,264
908,18,278,254
909,18,778,227
911,18,780,211
913,18,242,191
914,18,782,164
915,18,783,156
916,18,784,154
918,18,786,121
919,18,787,116
920,18,184,111
921,18,764,101
922,18,788,100
923,18,789,100
924,18,790,96
925,18,791,91
926,18,792,89
928,18,794,83
929,18,795,75
930,18,796,74
931,18,237,73
932,18,797,70
933,18,798,69
934,18,665,68
935,18,118,67
936,18,799,65
937,18,800,65
938,18,267,63
939,18,801,62
940,19,802,1958
941,19,30,1861
942,19,803,1766
943,19,804,1528
945,19,150,1044
946,19,806,1036
947,19,807,1033
948,19,808,1018
949,19,185,953
950,19,809,936
951,19,810,874
952,19,811,796
953,19,812,720
954,19,813,686
955,19,177,662
956,19,814,649
957,19,283,627
958,19,815,620
959,19,816,601
960,19,817,601
961,19,818,600
962,19,819,596
963,19,820,574
964,19,821,571
966,19,823,540
967,19,824,533
968,19,316,529
969,19,308,524
970,19,825,521
971,19,826,496
972,19,310,477
973,19,827,468
974,19,828,447
975,19,829,441
976,19,830,430
977,19,831,430
978,19,832,424
979,19,311,424
980,19,833,417
981,19,834,416
982,19,835,415
983,19,836,413
986,19,839,398
987,19,840,395
988,19,841,395
989,19,842,392
990,20,843,8
992,20,179,6
993,20,845,5
994,20,846,5
995,20,847,5
996,20,848,5
997,20,849,5
998,20,314,5
999,20,850,5
1000,20,851,5
1001,20,852,5
1002,20,853,4
1003,20,854,4
1004,20,855,4
1005,20,856,4
1006,20,857,4
1007,20,858,4
1008,20,859,4
1009,20,860,4
1010,20,861,4
1011,20,687,4
1012,20,862,4
1013,20,863,4
1014,20,864,4
1015,20,492,4
1016,20,865,3
1017,20,866,3
1018,20,453,3
1019,20,867,3
1020,20,158,3
1021,20,868,3
1022,20,869,3
1023,20,870,3
1024,20,276,3
1025,20,871,3
1026,20,872,3
1027,20,873,3
1028,20,463,3
1029,20,874,3
1030,20,28,3
1031,20,70,3
1032,20,875,3
1033,20,876,3
1034,20,877,2
1036,20,879,2
1037,20,880,2
1038,21,158,215
1040,21,882,108
1041,21,773,86
1042,21,883,84
1043,21,246,68
1044,21,884,51
1045,21,885,28
1046,21,619,21
1047,21,886,20
1048,21,887,18
1049,21,888,15
1051,21,890,15
1052,21,665,15
1053,21,891,14
1054,21,892,13
1055,21,893,13
1056,21,894,12
1057,21,895,12
1058,21,173,11
1059,21,896,11
1060,21,897,11
1061,21,898,11
1062,21,899,10
1063,21,900,10
1064,21,901,10
1065,21,769,10
1067,21,903,9
1068,21,278,8
1069,21,904,8
1071,21,906,8
1072,21,510,8
1073,21,907,7
1074,21,908,7
1075,21,909,7
1076,21,910,7
1077,21,435,7
1078,21,911,6
1079,21,912,6
1080,21,913,6
1081,21,770,6
1082,21,914,6
1083,22,915,359
1084,22,351,290
1085,22,916,256
1086,22,917,239
1087,22,918,185
1088,22,919,153
1089,22,920,136
1090,22,921,106
1091,22,922,96
1093,22,347,84
1094,22,924,69
1095,22,925,57
1096,22,926,55
1097,22,927,53
1098,22,928,51
1099,22,929,49
1100,22,930,47
1101,22,17,44
1102,22,193,43
1103,22,931,41
1104,22,932,39
1105,22,933,38
1107,22,895,34
1108,22,935,32
1109,22,936,31
1110,22,158,31
1111,22,937,30
1112,22,938,30
1113,22,939,29
1114,22,940,28
1115,22,941,27
1118,23,944,2841
1119,23,217,1437
1120,23,845,1333
1121,23,945,1145
1122,23,775,1116
1123,23,465,908
1124,23,408,887
1125,23,797,840
1126,23,424,825
1127,23,276,803
1128,23,946,778
1130,23,55,761
1132,23,949,698
1133,23,950,623
1134,23,28,569
1135,23,951,519
1136,23,261,444
1137,23,486,443
1138,23,435,432
1139,23,74,421
1140,23,767,421
1141,23,952,419
1142,23,953,413
1143,23,906,403
1144,23,954,398
1145,23,955,384
1146,23,956,378
1147,23,492,369
1148,23,957,364
1149,23,958,358
1150,23,540,352
1151,23,69,337
1152,23,241,328
1153,23,959,325
1154,23,506,325
1155,23,62,319
1156,23,355,308
1157,23,960,306
1158,23,858,296
1159,23,158,293
1160,23,880,278
1161,23,961,273
1162,23,658,270
1163,23,962,261
1164,23,963,255
1165,23,859,246
1166,23,351,234
1167,23,964,225
1263,26,1016,40
1264,26,1017,38
1265,26,1018,36
1266,26,1019,35
1267,26,246,34
1268,26,1020,31
1269,26,1021,31
1270,26,1022,26
1271,26,1023,26
1272,26,1024,24
1273,26,1025,22
1274,26,1026,22
1275,26,1027,21
1276,26,668,21
1277,26,1028,21
1278,26,763,20
1279,26,1029,20
1281,26,1031,20
1282,26,1032,20
1283,26,1033,20
1287,26,718,17
1288,26,1036,17
1289,26,1037,16
1290,26,1038,16
1291,26,1039,15
1292,26,1040,15
1294,26,1042,13
1295,26,1043,13
1297,26,1045,13
1298,26,1046,13
1299,26,1047,12
1300,26,1048,12
1301,26,414,12
1302,26,1049,11
1303,26,1050,11
1305,26,277,11
1307,26,1053,10
1308,26,325,10
1309,26,1054,10
1313,27,1058,5
1316,27,1061,5
1318,27,1063,4
1320,27,1065,4
1321,27,1066,4
1323,27,1068,3
1325,27,1070,3
1326,27,1071,3
1327,27,1072,3
1329,27,1074,3
1331,27,1076,3
1333,27,1078,2
1334,27,1079,2
1335,27,1080,2
1345,27,1090,2
1346,27,1091,2
1351,27,1096,2
1353,28,158,309
1354,28,1098,197
1356,28,1100,162
1357,28,1101,159
1358,28,1102,137
1361,28,1105,128
1362,28,1106,121
1363,28,1107,119
1364,28,1108,118
1365,28,1109,117
1366,28,1110,113
1370,28,1114,105
1372,28,1116,98
1373,28,1117,95
1374,28,1118,91
1379,28,1123,70
1381,28,1125,62
1383,28,1042,59
1385,28,1128,57
1386,28,1129,57
1388,28,1131,56
1391,28,1134,55
1395,28,1037,51
1396,28,1004,51
1397,28,1138,50
1400,28,1141,48
1402,28,1143,47
1403,29,50,853
1404,29,246,807
1405,29,708,731
1406,29,56,592
1407,29,217,491
1408,29,96,485
1409,29,1144,456
1410,29,61,445
1411,29,237,435
1412,29,619,421
1413,29,867,399
1414,29,520,392
1415,29,276,373
1416,29,69,328
1417,29,355,321
1418,29,1145,288
1419,29,972,273
1420,29,1146,265
1421,29,416,251
1422,29,1147,236
1423,29,5,234
1424,29,560,229
1425,29,686,227
1426,29,1148,225
1427,29,1149,218
1428,29,1080,216
1429,29,1150,206
1430,29,35,204
1431,29,682,194
1432,29,671,185
1433,29,75,184
1434,29,516,182
1435,29,1151,180
1436,29,24,177
1437,29,1152,174
1438,29,242,174
1439,29,1153,172
1440,29,41,169
1441,29,788,168
1442,29,465,168
1443,29,259,167
1444,29,1154,166
1445,29,1006,163
1446,29,207,161
1447,29,543,161
1448,29,1155,156
1449,29,51,154
1450,29,37,154
1451,29,1156,148
1452,30,703,176
1453,30,705,120
1454,30,601,117
1455,30,86,84
1456,30,1157,84
1457,30,1158,79
1458,30,241,73
1459,30,258,56
1460,30,516,45
1461,30,1159,43
1462,30,1160,43
1464,30,1162,38
1465,30,1163,38
1466,30,494,36
1467,30,1164,35
1468,30,1165,34
1469,30,1166,34
1470,30,1167,32
1471,30,255,31
1472,30,1168,28
1473,30,74,27
1475,30,486,26
1477,30,560,26
1478,30,158,25
1479,30,961,25
1480,30,960,25
1481,30,944,25
1482,30,1171,24
1483,30,496,24
1484,30,1172,24
1485,30,271,24
1486,30,242,24
1487,30,94,24
1489,30,1174,21
1490,30,993,21
1491,30,1175,21
1492,30,1176,21
1493,30,217,21
1494,30,1177,20
1495,30,373,19
1496,31,1178,1054
1497,31,1179,1024
1498,31,1180,435
1499,31,1181,416
1500,31,758,413
1501,31,165,412
1502,31,618,363
1503,31,1182,303
1504,31,610,298
1505,31,21,242
1506,31,158,215
1507,31,308,214
1508,31,1183,190
1509,31,1184,179
1510,31,1185,160
1511,31,812,159
1513,31,809,151
1514,31,1187,149
1516,31,1189,135
1517,31,1190,134
1518,31,1191,126
1519,31,1192,109
1520,31,466,109
1521,31,729,102
1522,31,919,101
1525,31,1195,96
1526,31,276,94
1528,31,1197,88
1529,31,1198,85
1530,31,282,84
1532,31,304,79
1533,31,1200,78
1534,31,283,76
1535,31,744,74
1536,31,75,73
1537,31,1201,73
1538,31,285,71
1539,31,1202,69
1540,31,310,67
1541,31,156,61
1637,34,75,174
1638,34,1255,149
1640,34,246,127
1641,34,1257,102
1642,34,1258,91
1643,34,41,79
1644,34,37,77
1645,34,278,73
1646,34,267,66
1647,34,1259,61
1648,34,548,61
1649,34,1260,60
1650,34,1043,57
1651,34,1053,55
1652,34,1261,55
1653,34,745,51
1654,34,1262,48
1655,34,741,46
1656,34,1185,45
1657,34,283,41
1658,34,1080,40
1659,34,1263,40
1660,34,1264,40
1661,34,281,38
1662,34,1265,36
1663,34,1266,33
1664,34,729,33
1665,34,751,32
1666,34,1267,31
1667,34,1268,30
1668,34,1269,30
1669,34,297,29
1670,34,1270,29
1671,34,1271,28
1672,34,1027,28
1673,34,293,26
1674,34,1272,26
1675,34,158,25
1676,34,1273,25
1677,34,1274,25
1678,34,758,24
1679,34,1275,23
1680,34,1023,22
1681,34,1276,22
1682,34,1277,21
1683,34,1008,21
1684,34,901,21
1685,34,1278,21
1686,35,1279,101
1687,35,996,96
1689,35,1281,70
1690,35,1282,69
1692,35,1284,66
1693,35,1285,63
1694,35,1286,56
1695,35,1287,45
1696,35,1288,42
1697,35,1289,41
1699,35,1291,38
1703,35,118,34
1706,35,1297,32
1707,35,1298,31
1709,35,1300,30
1712,35,1303,29
1714,35,269,28
1716,35,1306,27
1717,35,1307,27
1718,35,1308,26
1719,35,1309,25
1720,35,1310,25
1721,35,1037,24
1723,35,230,24
1724,35,1312,23
1726,35,1314,23
1728,35,1316,22
1729,35,1317,22
1730,35,1318,22
1733,35,1321,21
1737,35,1325,20
1738,35,791,19
1739,35,217,19
1741,36,1327,475
1742,36,1328,471
1743,36,1314,471
1744,36,1329,455
1745,36,1330,448
1746,36,1331,425
1747,36,1332,413
1750,36,1307,374
1751,36,1335,321
1752,36,1336,315
1753,36,238,313
1754,36,1337,310
1756,36,1339,277
1757,36,103,274
1758,36,240,271
1759,36,1340,271
1760,36,1341,271
1761,36,158,270
1762,36,660,269
1763,36,1342,265
1764,36,667,264
1765,36,768,261
1766,36,1343,257
1767,36,1344,253
1769,36,1346,235
1771,36,1348,232
1772,36,54,227
1773,36,1349,227
1775,36,1351,222
1777,36,1353,213
1782,36,1357,196
1783,36,1358,196
1784,36,1359,195
1786,36,1361,185
1790,37,710,1628
1792,37,1366,1496
1793,37,24,1320
1794,37,1367,1239
1795,37,1368,1115
1796,37,1369,1091
1800,37,1373,823
1803,37,1376,737
1804,37,1377,647
1805,37,290,616
1806,37,1378,583
1807,37,1379,543
1808,37,1380,523
1811,37,1383,492
1813,37,1385,437
1814,37,217,437
1815,37,1386,429
1816,37,896,404
1818,37,1388,330
1819,37,408,329
1820,37,1004,322
1821,37,1389,291
1822,37,1390,274
1823,37,1391,264
1825,37,686,253
1826,37,1393,251
1827,37,1394,246
1829,37,1395,234
1830,37,1396,234
1831,37,1397,223
1833,37,1399,208
1834,38,1400,7
1835,38,991,4
1836,38,1401,4
1837,38,1211,4
1839,38,1403,3
1840,38,1404,3
1841,38,1405,2
1842,38,987,2
1843,38,931,2
1845,38,62,2
1847,38,1408,2
1848,38,352,2
1849,38,1409,2
1850,38,1410,2
1852,38,1412,2
1854,38,1414,1
1855,38,1415,1
1857,38,1417,1
1859,38,1419,1
1861,38,1421,1
1862,38,1422,1
1863,38,1423,1
1866,38,869,1
1867,38,728,1
1868,38,276,1
1869,38,1426,1
1870,38,1427,1
1871,38,1428,1
1872,38,1429,1
1873,38,1430,1
1874,38,1431,1
1875,38,1288,1
1922,40,1455,490
1923,40,618,339
1924,40,1456,327
1925,40,1457,313
1926,40,1458,293
1927,40,1459,224
1929,40,1461,188
1931,40,457,155
1932,40,1463,154
1933,40,1464,151
1936,40,1269,118
1937,40,1467,112
1938,40,158,108
1939,40,283,102
1941,40,1469,91
1942,40,780,82
1943,40,33,78
1944,40,1182,69
1945,40,288,69
1946,40,861,66
1947,40,1470,61
1948,40,1471,58
1949,40,1472,58
1950,40,273,58
1951,40,277,56
1952,40,198,52
1953,40,1473,51
1955,40,422,47
1956,40,1475,43
1957,40,1476,43
1958,40,1185,42
1959,41,217,917
1960,41,478,645
1961,41,1223,608
1962,41,944,327
1963,41,1164,294
1964,41,95,286
1965,41,901,278
1966,41,242,257
1968,41,1478,229
1969,41,1479,228
1970,41,774,223
1971,41,1434,217
1973,41,671,207
1974,41,62,203
1975,41,1481,195
1976,41,472,181
1977,41,797,173
1978,41,767,173
1979,41,1482,172
1980,41,491,171
1981,41,1329,163
1982,41,504,160
1983,41,786,158
1984,41,1483,152
1985,41,1484,147
1986,41,74,140
1987,41,1343,138
1988,41,480,136
1989,41,492,136
1990,41,962,135
1991,41,1485,132
1992,41,284,130
1993,41,202,122
1994,41,1486,122
1995,41,986,121
1996,41,1148,121
1997,41,1487,121
1998,41,59,120
1999,41,1279,120
2000,41,255,119
2001,41,77,113
2002,41,777,112
2003,41,1488,111
2004,41,1489,109
2005,41,486,108
2006,41,1490,105
2007,41,659,103
2008,41,470,103
2009,41,19,101
2010,41,1491,101
2011,41,1213,98
2012,41,1157,98
2013,41,197,96
2014,41,1492,96
2015,41,81,91
2016,41,236,90
2017,41,549,89
2018,41,455,88
2019,42,1493,4558
2020,42,1449,971
2021,42,1494,908
2022,42,1495,695
2024,42,1497,573
2025,42,158,567
2026,42,682,560
2027,42,1498,558
2028,42,1499,526
2030,42,1501,448
2031,42,1502,410
2032,42,197,399
2033,42,516,388
2034,42,797,379
2035,42,1503,372
2037,42,671,359
2038,42,665,359
2039,42,1505,353
2040,42,217,352
2041,42,569,349
2042,42,1147,347
2043,42,70,339
2044,42,511,319
2045,42,1207,283
2046,42,1506,272
2047,42,773,270
2048,42,233,264
2049,42,498,263
2050,42,246,248
2051,42,1507,244
2052,42,1508,236
2053,42,996,235
2054,42,445,233
2055,42,1509,233
2057,42,74,218
2058,42,786,210
2059,42,589,191
2060,42,1511,182
2061,42,355,176
2062,42,1512,176
2063,42,787,171
2064,42,1286,169
2065,42,1513,168
2067,43,1515,726
2071,43,1519,581
2073,43,787,521
2074,43,170,471
2075,43,789,438
2077,43,1522,416
2081,43,1526,328
2087,43,1532,232
2089,43,1534,229
2090,43,1535,225
2091,43,725,221
2092,43,1536,215
2093,43,1537,214
2094,43,770,207
2095,43,900,204
2096,43,1538,202
2099,43,1541,174
2100,43,1542,173
2103,43,799,167
2104,43,731,167
2105,43,1545,158
2106,43,1546,150
2107,43,1547,143
2108,43,1548,136
2109,43,1549,130
2110,43,1550,130
2111,43,1551,127
2112,43,1037,122
2114,43,772,114
2115,43,1553,113
2116,43,1554,113
2117,43,1555,107
2118,43,288,106
2120,43,1557,102
2121,43,1558,101
2122,43,1559,99
2123,43,1042,96
2126,43,1562,92
2128,43,158,87
2129,43,1564,86
2130,43,1565,85
2131,43,1566,85
2132,43,1567,83
2133,44,1568,606
2134,44,1569,572
2135,44,1570,489
2136,44,1571,390
2137,44,1476,270
2138,44,1572,247
2139,44,1573,199
2140,44,5,159
2141,44,1574,158
2142,44,246,147
2143,44,1575,142
2144,44,1576,128
2145,44,604,124
2146,44,993,122
2147,44,1577,120
2148,44,1578,116
2149,44,1579,113
2150,44,1580,112
2151,44,492,103
2152,44,1581,100
2153,44,886,94
2154,44,1582,90
2155,44,1583,89
2156,44,1141,89
2157,44,777,89
2158,44,1584,86
2159,44,1585,86
2160,44,408,84
2161,44,1157,82
2162,44,1586,76
2163,44,24,76
2164,44,1587,75
2166,44,1589,73
2167,44,62,72
2168,44,55,70
2170,44,622,67
2171,44,1591,64
2172,44,1592,62
2173,44,138,61
2174,44,1593,60
2175,44,1594,59
2177,44,198,57
2178,44,158,56
2179,44,204,56
2180,44,1596,56
2181,44,1453,52
2182,45,1597,1903
2184,45,1599,859
2186,45,936,641
2187,45,1601,607
2189,45,1603,550
2191,45,1605,446
2192,45,1606,420
2193,45,1607,395
2195,45,1609,391
2196,45,1610,355
2197,45,1611,324
2198,45,1612,306
2200,45,1614,296
2201,45,1615,293
2202,45,359,283
2203,45,416,269
2204,45,1616,262
2205,45,1617,253
2206,45,1618,231
2207,45,1619,222
2209,45,360,209
2210,45,1621,195
2211,45,1622,190
2212,45,1623,186
2213,45,1624,185
2214,45,1625,180
2216,45,1627,177
2217,45,1628,171
2221,45,1632,152
2222,45,1633,151
2223,45,1271,150
2224,45,1634,147
2225,45,1635,144
2226,45,1636,143
2228,45,158,138
2231,45,1640,130
2232,45,1641,126
2233,45,364,121
2234,45,395,117
2235,45,1642,116
2236,45,338,116
2237,45,1643,115
2238,45,1644,114
2239,45,1645,112
2240,45,1022,108
2241,45,1646,105
2242,45,1647,102
2243,45,1648,101
2290,47,656,2015
2291,47,246,1479
2292,47,1676,1376
2293,47,1677,1010
2294,47,1678,923
2295,47,1679,661
2296,47,1680,639
2297,47,870,517
2298,47,1205,505
2299,47,1210,493
2300,47,1043,474
2301,47,718,458
2302,47,1681,451
2303,47,487,423
2304,47,1682,412
2305,47,261,388
2306,47,37,355
2307,47,494,334
2308,47,1683,334
2309,47,55,310
2310,47,1684,285
2311,47,1671,265
2312,47,1685,259
2313,47,1686,254
2314,47,1687,250
2315,47,1175,242
2316,47,59,235
2317,47,960,231
2318,47,1688,226
2319,47,1689,220
2320,47,217,216
2321,47,1690,202
2322,47,1691,200
2323,47,70,198
2324,47,641,194
2325,47,1692,173
2326,47,997,172
2327,47,1040,164
2328,47,1693,151
2329,47,1694,145
2330,47,770,142
2331,47,1695,134
2332,47,787,134
2333,47,1696,131
2334,47,1697,126
2335,47,1698,120
2336,47,1699,119
2337,47,416,116
2338,47,773,114
2339,47,1700,114
2340,47,1701,113
2341,47,1702,113
2342,47,41,113
2343,47,265,110
2344,47,362,108
2437,50,416,1162
2438,50,277,365
2439,50,354,320
2440,50,1752,246
2441,50,1490,218
2442,50,1753,202
2443,50,1754,198
2444,50,1755,178
2445,50,1756,176
2446,50,273,166
2447,50,1757,148
2448,50,158,147
2449,50,1758,146
2450,50,1759,145
2451,50,1760,133
2452,50,1761,132
2453,50,500,130
2454,50,1559,130
2455,50,1676,128
2456,50,328,124
2457,50,987,123
2458,50,1762,123
2459,50,1763,118
2462,50,1766,113
2463,50,528,107
2464,50,1767,107
2465,50,845,106
2466,50,1768,105
2468,50,41,102
2470,50,1771,101
2471,50,246,101
2472,50,1274,94
2473,50,12,92
2474,50,1772,92
2475,50,1773,88
2476,50,1774,87
2477,50,546,83
2479,50,1226,71
2480,50,1776,70
2481,50,1777,65
2482,50,1778,62
2483,50,1779,60
2484,50,357,60
2485,50,1780,60
2487,50,503,57
2488,50,603,57
2489,50,494,56
2490,50,1399,55
2491,50,1250,55
2492,50,294,53
2493,50,1782,50
2494,50,1783,49
2495,50,510,49
2498,50,1786,46
2499,50,1271,46
2500,50,1787,46
2501,50,331,45
2502,50,1788,44
2503,50,1789,41
2506,50,1792,37
2507,50,1793,35
2508,50,892,35
2509,50,344,32
2510,50,485,32
2512,51,1795,369
2513,51,246,225
2514,51,1351,215
2515,51,1080,193
2516,51,958,182
2517,51,1796,173
2518,51,1797,168
2519,51,773,150
2520,51,1798,150
2521,51,660,147
2522,51,1799,121
2523,51,1800,118
2524,51,1801,116
2526,51,1258,112
2527,51,1149,111
2529,51,158,103
2530,51,1164,103
2531,51,1804,102
2532,51,1016,100
2533,51,1487,99
2534,51,1805,98
2535,51,688,96
2536,51,237,92
2537,51,1125,90
2538,51,960,87
2539,51,1148,82
2540,51,708,76
2541,51,1806,76
2544,51,1592,73
2545,51,775,73
2546,51,63,72
2547,51,886,71
2548,51,1809,68
2549,51,1810,68
2551,51,1812,66
2552,51,1813,66
2553,51,1814,66
2554,51,1396,64
2555,51,259,64
2557,51,1816,61
2558,51,1817,61
2559,51,1818,60
2560,51,1819,60
2561,51,1409,59
2562,51,1820,58
2563,51,1449,57
2565,51,74,55
2566,52,1822,543
2567,52,1823,466
2568,52,25,349
2569,52,1824,300
2570,52,926,297
2571,52,311,292
2572,52,1825,273
2573,52,766,266
2574,52,1826,247
2575,52,1827,217
2576,52,1828,212
2577,52,158,197
2578,52,321,156
2581,52,1831,137
2582,52,319,134
